epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
28.0,-1.0,0.16200000047683716,7162,-1.0,-1.0,0.3569999933242798,0.949999988079071
29.0,-1.0,0.1599999964237213,7409,-1.0,-1.0,0.34700000286102295,0.9649999737739563
30.0,-1.0,0.13600000739097595,7656,-1.0,-1.0,0.34200000762939453,0.9449999928474426
31.0,-1.0,0.11900000274181366,7903,-1.0,-1.0,0.3330000042915344,0.9800000190734863
32.0,-1.0,0.09200000017881393,8150,-1.0,-1.0,0.31700000166893005,0.9850000143051147
33.0,-1.0,0.09600000083446503,8397,-1.0,-1.0,0.3059999942779541,0.9750000238418579
34.0,-1.0,0.06499999761581421,8644,-1.0,-1.0,0.3009999990463257,0.9850000143051147
35.0,-1.0,0.09099999815225601,8891,-1.0,-1.0,0.27799999713897705,0.9800000190734863
36.0,-1.0,0.0430000014603138,9138,-1.0,-1.0,0.27799999713897705,0.9950000047683716
37.0,-1.0,0.0689999982714653,9385,-1.0,-1.0,0.27799999713897705,0.9950000047683716
38.0,-1.0,0.10899999737739563,9632,-1.0,-1.0,0.2669999897480011,0.9750000238418579
39.0,-1.0,0.0860000029206276,9879,-1.0,-1.0,0.257999986410141,0.9750000238418579
40.0,-1.0,0.050999999046325684,10126,-1.0,-1.0,0.24699999392032623,0.9900000095367432
41.0,-1.0,0.03999999910593033,10373,-1.0,-1.0,0.23499999940395355,0.9800000190734863
42.0,-1.0,0.0560000017285347,10620,-1.0,-1.0,0.23000000417232513,0.9950000047683716
43.0,-1.0,0.032999999821186066,10867,-1.0,-1.0,0.21799999475479126,0.9900000095367432
44.0,-1.0,0.024000000208616257,11114,-1.0,-1.0,0.20600000023841858,0.9900000095367432
45.0,-1.0,0.035999998450279236,11361,-1.0,-1.0,0.20800000429153442,0.9950000047683716
46.0,-1.0,0.035999998450279236,11608,-1.0,-1.0,0.20399999618530273,0.9800000190734863
47.0,-1.0,0.032999999821186066,11855,-1.0,-1.0,0.1940000057220459,0.9950000047683716
48.0,-1.0,0.027000000700354576,12102,-1.0,-1.0,0.20399999618530273,0.9950000047683716
49.0,-1.0,0.01600000075995922,12349,-1.0,-1.0,0.1809999942779541,0.9950000047683716
50.0,-1.0,0.012000000104308128,12596,-1.0,-1.0,0.1720000058412552,1.0
51.0,-1.0,0.029999999329447746,12843,-1.0,-1.0,0.16300000250339508,0.9800000190734863
52.0,-1.0,0.024000000208616257,13090,-1.0,-1.0,0.1770000010728836,0.9900000095367432
53.0,-1.0,0.02199999988079071,13337,-1.0,-1.0,0.1679999977350235,0.9950000047683716
54.0,-1.0,0.014000000432133675,13584,-1.0,-1.0,0.16599999368190765,0.9950000047683716
55.0,-1.0,0.014000000432133675,13831,-1.0,-1.0,0.16300000250339508,1.0
56.0,-1.0,0.007000000216066837,14078,-1.0,-1.0,0.1420000046491623,1.0
57.0,-1.0,0.009999999776482582,14325,-1.0,-1.0,0.14300000667572021,1.0
58.0,-1.0,0.010999999940395355,14572,-1.0,-1.0,0.14300000667572021,1.0
59.0,-1.0,0.004999999888241291,14819,-1.0,-1.0,0.15000000596046448,1.0
60.0,-1.0,0.027000000700354576,15066,-1.0,-1.0,0.15199999511241913,0.9850000143051147
61.0,-1.0,0.024000000208616257,15313,-1.0,-1.0,0.13899999856948853,0.9900000095367432
62.0,-1.0,0.004000000189989805,15560,-1.0,-1.0,0.12600000202655792,1.0
63.0,-1.0,0.008999999612569809,15807,-1.0,-1.0,0.13099999725818634,1.0
64.0,-1.0,0.006000000052154064,16054,-1.0,-1.0,0.13600000739097595,1.0
65.0,-1.0,0.008999999612569809,16301,-1.0,-1.0,0.12600000202655792,1.0
66.0,-1.0,0.0010000000474974513,16548,-1.0,-1.0,0.12800000607967377,1.0
67.0,-1.0,0.0010000000474974513,16795,-1.0,-1.0,0.125,1.0
68.0,-1.0,0.004000000189989805,17042,-1.0,-1.0,0.125,1.0
69.0,-1.0,0.0020000000949949026,17289,-1.0,-1.0,0.11800000071525574,1.0
70.0,-1.0,0.007000000216066837,17536,-1.0,-1.0,0.12099999934434891,1.0
71.0,-1.0,0.004999999888241291,17783,-1.0,-1.0,0.11800000071525574,1.0
72.0,-1.0,0.007000000216066837,18030,-1.0,-1.0,0.10599999874830246,1.0
73.0,-1.0,0.00800000037997961,18277,-1.0,-1.0,0.11900000274181366,0.9950000047683716
74.0,-1.0,0.003000000026077032,18524,-1.0,-1.0,0.1120000034570694,1.0
75.0,-1.0,0.007000000216066837,18771,-1.0,-1.0,0.10199999809265137,1.0
76.0,-1.0,0.010999999940395355,19018,-1.0,-1.0,0.12700000405311584,1.0
77.0,-1.0,0.006000000052154064,19265,-1.0,-1.0,0.10899999737739563,0.9950000047683716
78.0,-1.0,0.0020000000949949026,19512,-1.0,-1.0,0.10899999737739563,1.0
79.0,-1.0,0.007000000216066837,19759,-1.0,-1.0,0.10300000011920929,1.0
80.0,-1.0,0.0020000000949949026,20006,-1.0,-1.0,0.10199999809265137,1.0
81.0,-1.0,0.004999999888241291,20253,-1.0,-1.0,0.10599999874830246,1.0
82.0,-1.0,0.003000000026077032,20500,-1.0,-1.0,0.1120000034570694,1.0
83.0,-1.0,0.0020000000949949026,20747,-1.0,-1.0,0.09399999678134918,1.0
84.0,-1.0,0.0020000000949949026,20994,-1.0,-1.0,0.0989999994635582,1.0
85.0,-1.0,0.0010000000474974513,21241,-1.0,-1.0,0.0989999994635582,1.0
86.0,-1.0,0.003000000026077032,21488,-1.0,-1.0,0.10199999809265137,1.0
87.0,-1.0,0.0010000000474974513,21735,-1.0,-1.0,0.09799999743700027,1.0
88.0,-1.0,0.00800000037997961,21982,-1.0,-1.0,0.09200000017881393,1.0
89.0,-1.0,0.0010000000474974513,22229,-1.0,-1.0,0.10700000077486038,1.0
90.0,-1.0,0.0,22476,-1.0,-1.0,0.09000000357627869,1.0
91.0,-1.0,0.0,22723,-1.0,-1.0,0.09399999678134918,1.0
92.0,-1.0,0.003000000026077032,22970,-1.0,-1.0,0.0949999988079071,1.0
93.0,-1.0,0.0020000000949949026,23217,-1.0,-1.0,0.10100000351667404,1.0
94.0,-1.0,0.004000000189989805,23464,-1.0,-1.0,0.09600000083446503,1.0
95.0,-1.0,0.0,23711,-1.0,-1.0,0.09000000357627869,1.0
96.0,-1.0,0.0010000000474974513,23958,-1.0,-1.0,0.09300000220537186,1.0
97.0,-1.0,0.0010000000474974513,24205,-1.0,-1.0,0.08900000154972076,1.0
98.0,-1.0,0.0020000000949949026,24452,-1.0,-1.0,0.07900000363588333,1.0
99.0,-1.0,0.004000000189989805,24699,-1.0,-1.0,0.0989999994635582,1.0
100.0,-1.0,0.0010000000474974513,24946,-1.0,0.9700000286102295,0.08299999684095383,1.0
