epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
52.0,-1.0,3.2070000171661377,211,-1.0,-1.0,0.024000000208616257,0.6000000238418579
53.0,-1.0,3.4549999237060547,215,-1.0,-1.0,0.009999999776482582,0.6100000143051147
54.0,-1.0,3.947999954223633,219,-1.0,-1.0,0.03400000184774399,0.6000000238418579
55.0,-1.0,4.0370001792907715,223,-1.0,-1.0,0.020999999716877937,0.6000000238418579
56.0,-1.0,4.142000198364258,227,-1.0,-1.0,0.023000000044703484,0.6100000143051147
57.0,-1.0,4.946000099182129,231,-1.0,-1.0,0.23000000417232513,0.550000011920929
58.0,-1.0,5.077000141143799,235,-1.0,-1.0,0.2540000081062317,0.5099999904632568
59.0,-1.0,3.052000045776367,239,-1.0,-1.0,0.37299999594688416,0.5299999713897705
60.0,-1.0,1.7410000562667847,243,-1.0,-1.0,0.44699999690055847,0.5
61.0,-1.0,2.5169999599456787,247,-1.0,-1.0,0.29100000858306885,0.5400000214576721
62.0,-1.0,3.2909998893737793,251,-1.0,-1.0,0.21699999272823334,0.550000011920929
63.0,-1.0,2.9649999141693115,255,-1.0,-1.0,0.15399999916553497,0.5299999713897705
64.0,-1.0,2.431999921798706,259,-1.0,-1.0,0.1720000058412552,0.5600000023841858
65.0,-1.0,2.2699999809265137,263,-1.0,-1.0,0.07999999821186066,0.5899999737739563
66.0,-1.0,2.1740000247955322,267,-1.0,-1.0,0.3440000116825104,0.6100000143051147
67.0,-1.0,1.9539999961853027,271,-1.0,-1.0,0.10999999940395355,0.5799999833106995
68.0,-1.0,2.496000051498413,275,-1.0,-1.0,0.36399999260902405,0.5799999833106995
69.0,-1.0,5.210999965667725,279,-1.0,-1.0,0.1679999977350235,0.5600000023841858
70.0,-1.0,3.0810000896453857,283,-1.0,-1.0,0.5270000100135803,0.5600000023841858
71.0,-1.0,2.3489999771118164,287,-1.0,-1.0,0.12600000202655792,0.5199999809265137
72.0,-1.0,2.2679998874664307,291,-1.0,-1.0,0.1120000034570694,0.5199999809265137
73.0,-1.0,2.25600004196167,295,-1.0,-1.0,0.06199999898672104,0.5099999904632568
74.0,-1.0,2.305999994277954,299,-1.0,-1.0,0.041999999433755875,0.5
75.0,-1.0,2.390000104904175,303,-1.0,-1.0,0.05000000074505806,0.5199999809265137
76.0,-1.0,2.5209999084472656,307,-1.0,-1.0,0.10300000011920929,0.550000011920929
77.0,-1.0,2.9170000553131104,311,-1.0,-1.0,0.028999999165534973,0.5799999833106995
78.0,-1.0,3.7049999237060547,315,-1.0,-1.0,0.08699999749660492,0.5600000023841858
79.0,-1.0,4.500999927520752,319,-1.0,-1.0,0.03700000047683716,0.5199999809265137
80.0,-1.0,4.732999801635742,323,-1.0,-1.0,0.2840000092983246,0.5199999809265137
81.0,-1.0,4.586999893188477,327,-1.0,-1.0,0.07199999690055847,0.5600000023841858
82.0,-1.0,5.113999843597412,331,-1.0,-1.0,0.09300000220537186,0.550000011920929
83.0,-1.0,5.703000068664551,335,-1.0,-1.0,0.1340000033378601,0.5199999809265137
84.0,-1.0,5.73799991607666,339,-1.0,-1.0,0.10000000149011612,0.5299999713897705
85.0,-1.0,5.283999919891357,343,-1.0,-1.0,0.08500000089406967,0.5400000214576721
86.0,-1.0,4.611999988555908,347,-1.0,-1.0,0.027000000700354576,0.5799999833106995
87.0,-1.0,4.063000202178955,351,-1.0,-1.0,0.08500000089406967,0.5699999928474426
88.0,-1.0,3.561000108718872,355,-1.0,-1.0,0.01899999938905239,0.5899999737739563
89.0,-1.0,3.4260001182556152,359,-1.0,-1.0,0.029999999329447746,0.6000000238418579
90.0,-1.0,3.503000020980835,363,-1.0,-1.0,0.03999999910593033,0.5799999833106995
91.0,-1.0,3.6470000743865967,367,-1.0,-1.0,0.02199999988079071,0.5799999833106995
92.0,-1.0,3.8610000610351562,371,-1.0,-1.0,0.05400000140070915,0.5600000023841858
93.0,-1.0,4.065000057220459,375,-1.0,-1.0,0.012000000104308128,0.5899999737739563
94.0,-1.0,4.0920000076293945,379,-1.0,-1.0,0.024000000208616257,0.5799999833106995
95.0,-1.0,4.119999885559082,383,-1.0,-1.0,0.010999999940395355,0.5699999928474426
96.0,-1.0,4.089000225067139,387,-1.0,-1.0,0.02800000086426735,0.5799999833106995
97.0,-1.0,4.146999835968018,391,-1.0,-1.0,0.017000000923871994,0.5799999833106995
98.0,-1.0,4.546999931335449,395,-1.0,-1.0,0.03200000151991844,0.5899999737739563
99.0,-1.0,4.947999954223633,399,-1.0,-1.0,0.012000000104308128,0.6000000238418579
100.0,-1.0,5.303999900817871,403,-1.0,1.0,0.004000000189989805,0.5799999833106995
